dep,jour,hosp_t,rea_somme,dc_somme
83,2020-04-02,162,64,28
83,2020-04-03,162,67,30
83,2020-04-04,180,72,32
83,2020-04-05,202,78,36
83,2020-04-06,205,81,41
83,2020-04-07,202,86,46
83,2020-04-08,227,89,46
83,2020-04-09,242,89,48
83,2020-04-10,244,92,51
83,2020-04-11,249,95,52
83,2020-04-12,239,97,57
83,2020-04-13,253,99,63
83,2020-04-14,293,102,66
83,2020-04-15,301,104,69
83,2020-04-16,293,107,74
83,2020-04-17,284,111,82
83,2020-04-18,285,114,85
83,2020-04-19,289,115,86
83,2020-04-20,292,121,89
83,2020-04-21,288,124,92
83,2020-04-22,304,132,95
83,2020-04-23,304,134,99
83,2020-04-24,302,135,102
83,2020-04-25,273,137,104
83,2020-04-26,271,138,105
83,2020-04-27,259,140,110
83,2020-04-28,255,146,112
83,2020-04-29,229,146,114
83,2020-04-30,224,146,114
83,2020-05-01,223,148,114
83,2020-05-02,223,148,115
83,2020-05-03,222,149,115
83,2020-05-04,220,150,117
83,2020-05-05,210,152,118
84,2020-03-19,4,1,0
84,2020-03-20,5,1,0
84,2020-03-21,11,3,0
84,2020-03-22,13,3,0
84,2020-03-23,16,6,2
84,2020-03-24,17,6,2
84,2020-03-25,25,8,2
84,2020-03-26,27,9,2
84,2020-03-27,33,13,2
84,2020-03-28,36,19,3
84,2020-03-29,40,19,3
84,2020-03-30,55,22,4
84,2020-03-31,53,24,5
84,2020-04-01,63,25,9
84,2020-04-02,75,27,11
84,2020-04-03,74,28,12
84,2020-04-04,75,28,13
84,2020-04-05,77,31,15
84,2020-04-06,83,31,15
84,2020-04-07,82,33,15
84,2020-04-08,79,33,18
84,2020-04-09,82,35,18
84,2020-04-10,79,35,20
84,2020-04-11,77,35,20
84,2020-04-12,79,36,21
84,2020-04-13,77,37,21
84,2020-04-14,79,37,21
84,2020-04-15,76,37,22
84,2020-04-16,78,37,22
84,2020-04-17,74,38,22
84,2020-04-18,75,38,23
84,2020-04-19,77,39,24
84,2020-04-20,77,39,24
84,2020-04-21,81,40,26
84,2020-04-22,83,40,26
84,2020-04-23,84,40,26
84,2020-04-24,96,43,26
84,2020-04-25,94,43,26
84,2020-04-26,97,44,26
84,2020-04-27,104,46,27
84,2020-04-28,101,48,27
84,2020-04-29,101,48,27
84,2020-04-30,99,48,27
84,2020-05-01,101,48,27
84,2020-05-02,99,48,27
84,2020-05-03,99,48,28
84,2020-05-04,99,48,28
84,2020-05-05,89,48,29
85,2020-03-19,4,2,0
85,2020-03-20,5,2,0
85,2020-03-21,3,4,0
85,2020-03-22,6,7,0
85,2020-03-23,9,9,0
85,2020-03-24,13,9,0
85,2020-03-25,33,12,1
85,2020-03-26,46,14,2
85,2020-03-27,53,15,3
85,2020-03-28,63,16,4
85,2020-03-29,72,21,4
85,2020-03-30,74,22,4
85,2020-03-31,70,22,5
85,2020-04-01,76,25,7
85,2020-04-02,77,26,7
85,2020-04-03,83,28,12
85,2020-04-04,86,31,15
85,2020-04-05,93,33,15
85,2020-04-06,97,35,16
85,2020-04-07,92,35,16
85,2020-04-08,85,35,17
85,2020-04-09,90,37,17
85,2020-04-10,87,37,19
85,2020-04-11,91,37,20
85,2020-04-12,90,39,20
85,2020-04-13,94,39,21
85,2020-04-14,100,39,24
85,2020-04-15,93,40,25
85,2020-04-16,89,40,26
85,2020-04-17,97,40,26
85,2020-04-18,95,40,26
85,2020-04-19,95,40,26
85,2020-04-20,93,40,28
85,2020-04-21,93,40,30
85,2020-04-22,89,40,30
85,2020-04-23,84,40,31
85,2020-04-24,80,40,32
85,2020-04-25,77,40,32
85,2020-04-26,77,40,32
85,2020-04-27,78,40,33
85,2020-04-28,73,40,33
85,2020-04-29,72,40,33
85,2020-04-30,69,40,33
85,2020-05-01,70,40,33
85,2020-05-02,74,41,33
85,2020-05-03,77,44,33
85,2020-05-04,76,44,34
85,2020-05-05,75,44,34
86,2020-03-19,6,1,0
86,2020-03-20,6,1,0
86,2020-03-21,8,3,0
86,2020-03-22,9,3,1
86,2020-03-23,11,4,2
86,2020-03-24,13,4,2
86,2020-03-25,16,7,3
86,2020-03-26,25,12,3
86,2020-03-27,31,15,5
86,2020-03-28,31,18,7
86,2020-03-29,37,24,8
86,2020-03-30,44,25,8
86,2020-03-31,39,29,11
86,2020-04-01,45,29,11
86,2020-04-02,42,29,14
86,2020-04-03,45,30,14
86,2020-04-04,43,30,15
86,2020-04-05,47,31,16
86,2020-04-06,54,32,16
86,2020-04-07,53,35,18
86,2020-04-08,55,36,18
86,2020-04-09,55,37,18
86,2020-04-10,54,40,18
86,2020-04-11,54,40,18
86,2020-04-12,54,40,18
86,2020-04-13,58,41,20
86,2020-04-14,55,42,21
86,2020-04-15,55,42,21
86,2020-04-16,49,43,24
86,2020-04-17,45,43,24
86,2020-04-18,43,43,24
86,2020-04-19,43,43,24
86,2020-04-20,51,43,24
86,2020-04-21,52,43,24
86,2020-04-22,52,43,24
86,2020-04-23,51,43,26
86,2020-04-24,45,43,28
86,2020-04-25,45,43,28
86,2020-04-26,45,43,28
86,2020-04-27,47,43,29
86,2020-04-28,49,44,30
86,2020-04-29,49,45,30
86,2020-04-30,48,45,30
86,2020-05-01,48,45,30
86,2020-05-02,48,45,30
86,2020-05-03,48,45,30
86,2020-05-04,46,46,32
86,2020-05-05,46,46,32
87,2020-03-19,4,1,0
87,2020-03-20,5,2,0
87,2020-03-21,7,2,1
87,2020-03-22,10,2,1
87,2020-03-23,14,3,1
87,2020-03-24,16,5,2
87,2020-03-25,18,6,3
87,2020-03-26,21,6,4
87,2020-03-27,29,6,4
87,2020-03-28,34,7,4
87,2020-03-29,44,13,4
87,2020-03-30,50,14,5
87,2020-03-31,56,14,5
87,2020-04-01,57,16,5
87,2020-04-02,60,18,6
87,2020-04-03,59,19,7
87,2020-04-04,63,20,7
87,2020-04-05,63,21,8
87,2020-04-06,63,21,10
87,2020-04-07,66,23,10
87,2020-04-08,70,23,11
87,2020-04-09,74,25,11
87,2020-04-10,73,25,11
87,2020-04-11,71,27,11
87,2020-04-12,78,27,11
87,2020-04-13,79,27,11
87,2020-04-14,73,27,13
87,2020-04-15,70,27,13
87,2020-04-16,68,27,15
87,2020-04-17,67,27,16
87,2020-04-18,66,27,16
87,2020-04-19,64,27,17
87,2020-04-20,58,27,20
87,2020-04-21,59,27,21
87,2020-04-22,60,27,21
87,2020-04-23,60,27,21
87,2020-04-24,58,28,21
87,2020-04-25,56,28,22
87,2020-04-26,56,28,22
87,2020-04-27,54,28,22
87,2020-04-28,52,28,22
87,2020-04-29,50,28,23
87,2020-04-30,47,28,23
87,2020-05-01,47,28,23
87,2020-05-02,47,28,23
87,2020-05-03,47,28,23
87,2020-05-04,47,28,23
87,2020-05-05,47,29,23
88,2020-03-19,11,1,5
88,2020-03-20,16,2,6
88,2020-03-21,25,9,13
88,2020-03-22,29,12,17
88,2020-03-23,35,13,24
88,2020-03-24,52,19,28
88,2020-03-25,84,25,33
88,2020-03-26,80,31,40
88,2020-03-27,103,34,49
88,2020-03-28,125,43,61
88,2020-03-29,153,44,65
88,2020-03-30,174,51,74
88,2020-03-31,226,57,82
88,2020-04-01,235,61,89
88,2020-04-02,248,73,94
88,2020-04-03,243,80,102
88,2020-04-04,237,85,109
88,2020-04-05,258,87,112
88,2020-04-06,262,93,120
88,2020-04-07,249,96,123
88,2020-04-08,245,100,126
88,2020-04-09,255,102,134
88,2020-04-10,249,104,152
88,2020-04-11,238,104,153
88,2020-04-12,237,104,159
88,2020-04-13,239,107,163
88,2020-04-14,239,110,168
88,2020-04-15,241,111,178
88,2020-04-16,242,112,182
88,2020-04-17,235,116,184
88,2020-04-18,235,116,186
88,2020-04-19,234,118,198
88,2020-04-20,210,118,204
88,2020-04-21,205,118,210
88,2020-04-22,206,119,213
88,2020-04-23,203,121,215
88,2020-04-24,197,123,217
88,2020-04-25,192,123,219
88,2020-04-26,194,123,220
88,2020-04-27,191,123,223
88,2020-04-28,188,125,227
88,2020-04-29,187,125,229
88,2020-04-30,182,125,229
88,2020-05-01,182,126,229
88,2020-05-02,180,126,230
88,2020-05-03,166,127,232
88,2020-05-04,164,127,236
88,2020-05-05,153,128,238
89,2020-03-19,0,2,2
89,2020-03-20,3,2,2
89,2020-03-21,5,2,2
89,2020-03-22,6,2,2
89,2020-03-23,9,6,2
89,2020-03-24,11,7,2
89,2020-03-25,24,9,2
89,2020-03-26,27,10,3
89,2020-03-27,29,10,3
89,2020-03-28,30,10,3
89,2020-03-29,32,12,4
89,2020-03-30,44,14,4
89,2020-03-31,69,16,5
89,2020-04-01,77,21,8
89,2020-04-02,92,22,9
89,2020-04-03,97,24,10
89,2020-04-04,98,24,11
89,2020-04-05,97,24,12
89,2020-04-06,100,25,15
89,2020-04-07,92,27,17
89,2020-04-08,93,27,17
89,2020-04-09,90,27,18
89,2020-04-10,88,30,23
89,2020-04-11,85,30,25
89,2020-04-12,88,30,26
89,2020-04-13,87,30,28
89,2020-04-14,95,31,32
89,2020-04-15,90,31,33
89,2020-04-16,101,32,34
89,2020-04-17,108,32,34
89,2020-04-18,101,32,38
89,2020-04-19,105,32,39
89,2020-04-20,104,33,42
89,2020-04-21,115,33,42
89,2020-04-22,129,39,44
89,2020-04-23,127,41,50
89,2020-04-24,122,41,51
89,2020-04-25,127,41,52
89,2020-04-26,125,41,54
89,2020-04-27,125,41,55
89,2020-04-28,125,42,56
89,2020-04-29,124,45,60
89,2020-04-30,124,46,60
89,2020-05-01,117,46,63
89,2020-05-02,115,46,65
89,2020-05-03,121,46,65
89,2020-05-04,129,47,66
89,2020-05-05,125,47,68
90,2020-03-19,23,3,5
90,2020-03-20,24,4,5
90,2020-03-21,41,6,14
90,2020-03-22,35,7,19
90,2020-03-23,64,12,25
90,2020-03-24,78,13,28
90,2020-03-25,104,16,31
90,2020-03-26,101,18,36
90,2020-03-27,108,19,44
90,2020-03-28,125,22,45
90,2020-03-29,128,25,52
90,2020-03-30,131,28,62
90,2020-03-31,158,35,62
90,2020-04-01,176,35,66
90,2020-04-02,173,41,77
90,2020-04-03,177,43,80
90,2020-04-04,165,44,85
90,2020-04-05,172,46,88
90,2020-04-06,180,46,91
90,2020-04-07,174,48,96
90,2020-04-08,166,48,98
90,2020-04-09,167,48,100
90,2020-04-10,181,49,104
90,2020-04-11,175,49,109
90,2020-04-12,178,50,113
90,2020-04-13,187,52,117
90,2020-04-14,187,52,118
90,2020-04-15,163,52,125
90,2020-04-16,157,54,127
90,2020-04-17,153,54,132
90,2020-04-18,145,55,133
90,2020-04-19,145,56,133
90,2020-04-20,149,56,135
90,2020-04-21,137,57,137
90,2020-04-22,130,58,143
90,2020-04-23,127,58,144
90,2020-04-24,125,58,144
90,2020-04-25,116,58,145
90,2020-04-26,117,58,146
90,2020-04-27,114,58,148
90,2020-04-28,114,58,148
90,2020-04-29,109,60,150
90,2020-04-30,107,60,150
90,2020-05-01,105,60,152
90,2020-05-02,103,60,154
90,2020-05-03,104,60,154
90,2020-05-04,102,60,156
90,2020-05-05,108,60,161
91,2020-03-19,44,14,1
91,2020-03-20,80,20,2
91,2020-03-21,114,26,4
91,2020-03-22,170,42,4
91,2020-03-23,213,63,4
91,2020-03-24,251,70,8
91,2020-03-25,321,86,13
91,2020-03-26,382,104,16
91,2020-03-27,418,115,19
91,2020-03-28,483,145,22
91,2020-03-29,502,152,34
91,2020-03-30,567,169,44
91,2020-03-31,625,197,53
91,2020-04-01,686,213,64
91,2020-04-02,764,241,84
91,2020-04-03,850,257,97
91,2020-04-04,926,266,111
91,2020-04-05,943,281,120
91,2020-04-06,957,294,144
91,2020-04-07,973,309,152
91,2020-04-08,1138,328,168
91,2020-04-09,1144,341,181
91,2020-04-10,1196,355,197
91,2020-04-11,1225,367,208
91,2020-04-12,1252,371,218
91,2020-04-13,1256,376,225
91,2020-04-14,1245,386,252
91,2020-04-15,1208,392,266
91,2020-04-16,1211,406,279
91,2020-04-17,1244,412,303
91,2020-04-18,1234,417,311
91,2020-04-19,1251,418,318
91,2020-04-20,1258,427,328
91,2020-04-21,1242,433,347
91,2020-04-22,1244,438,356
91,2020-04-23,1211,451,369
91,2020-04-24,1232,456,381
91,2020-04-25,1258,466,384
91,2020-04-26,1255,467,386
91,2020-04-27,1246,469,395
91,2020-04-28,1223,479,404
91,2020-04-29,1227,484,412
91,2020-04-30,1229,486,423
91,2020-05-01,1213,487,426
91,2020-05-02,1218,488,426
91,2020-05-03,1221,491,429
91,2020-05-04,1206,491,434
91,2020-05-05,1101,492,439
92,2020-03-19,79,20,3
92,2020-03-20,125,34,7
92,2020-03-21,195,50,16
92,2020-03-22,289,77,19
92,2020-03-23,382,99,25
92,2020-03-24,507,137,30
92,2020-03-25,629,175,45
92,2020-03-26,743,219,55
92,2020-03-27,881,248,73
92,2020-03-28,1023,290,88
92,2020-03-29,1097,328,110
92,2020-03-30,1220,352,127
92,2020-03-31,1408,399,149
92,2020-04-01,1626,443,173
92,2020-04-02,1740,472,211
92,2020-04-03,1846,522,237
92,2020-04-04,1938,552,268
92,2020-04-05,1953,588,293
92,2020-04-06,1996,622,320
92,2020-04-07,1993,665,379
92,2020-04-08,2052,687,399
92,2020-04-09,2032,715,422
92,2020-04-10,2069,751,467
92,2020-04-11,2091,774,487
92,2020-04-12,2137,798,509
92,2020-04-13,2147,818,533
92,2020-04-14,2140,832,569
92,2020-04-15,2123,852,605
92,2020-04-16,2112,874,626
92,2020-04-17,2085,885,647
92,2020-04-18,2092,896,668
92,2020-04-19,2118,904,674
92,2020-04-20,2124,913,705
92,2020-04-21,2063,927,723
92,2020-04-22,2076,935,746
92,2020-04-23,2085,949,766
92,2020-04-24,2077,960,786
92,2020-04-25,2045,966,799
92,2020-04-26,2029,973,809
92,2020-04-27,2016,987,826
92,2020-04-28,1994,992,856
92,2020-04-29,1944,1001,871
92,2020-04-30,1912,1011,881
92,2020-05-01,1889,1018,883
92,2020-05-02,1889,1021,889
92,2020-05-03,1892,1025,899
92,2020-05-04,1870,1032,909
92,2020-05-05,1806,1038,923
93,2020-03-19,79,30,9
93,2020-03-20,107,36,14
93,2020-03-21,151,46,15
93,2020-03-22,167,55,19
93,2020-03-23,222,69,23
93,2020-03-24,280,92,33
93,2020-03-25,346,100,42
93,2020-03-26,425,122,63
93,2020-03-27,543,138,77
93,2020-03-28,558,155,95
93,2020-03-29,644,159,108
93,2020-03-30,748,178,119
93,2020-03-31,839,210,157
93,2020-04-01,1037,252,183
93,2020-04-02,1100,266,204
93,2020-04-03,1177,290,239
93,2020-04-04,1243,302,262
93,2020-04-05,1274,313,284
93,2020-04-06,1357,329,296
93,2020-04-07,1433,363,368
93,2020-04-08,1491,381,402
93,2020-04-09,1585,396,446
93,2020-04-10,1630,419,480
93,2020-04-11,1669,432,494
93,2020-04-12,1696,441,504
93,2020-04-13,1686,455,528
93,2020-04-14,1692,469,562
93,2020-04-15,1678,491,591
93,2020-04-16,1678,516,616
93,2020-04-17,1690,524,662
93,2020-04-18,1716,537,688
93,2020-04-19,1711,544,700
93,2020-04-20,1714,552,712
93,2020-04-21,1711,560,725
93,2020-04-22,1721,572,743
93,2020-04-23,1725,576,761
93,2020-04-24,1700,579,778
93,2020-04-25,1661,581,785
93,2020-04-26,1659,583,790
93,2020-04-27,1691,592,811
93,2020-04-28,1652,606,831
93,2020-04-29,1635,614,843
93,2020-04-30,1611,618,848
93,2020-05-01,1609,623,856
93,2020-05-02,1601,624,857
93,2020-05-03,1599,627,859
93,2020-05-04,1600,631,869
93,2020-05-05,1580,634,876
94,2020-03-19,74,17,6
94,2020-03-20,122,31,7
94,2020-03-21,167,37,7
94,2020-03-22,219,52,13
94,2020-03-23,303,78,19
94,2020-03-24,404,108,22
94,2020-03-25,510,145,29
94,2020-03-26,621,159,47
94,2020-03-27,734,171,64
94,2020-03-28,852,197,79
94,2020-03-29,938,210,96
94,2020-03-30,1020,224,99
94,2020-03-31,1166,249,145
94,2020-04-01,1370,306,184
94,2020-04-02,1494,339,211
94,2020-04-03,1642,384,249
94,2020-04-04,1697,405,281
94,2020-04-05,1777,423,303
94,2020-04-06,1881,447,352
94,2020-04-07,2040,488,401
94,2020-04-08,2151,534,455
94,2020-04-09,2238,557,476
94,2020-04-10,2325,578,513
94,2020-04-11,2386,591,527
94,2020-04-12,2398,614,546
94,2020-04-13,2425,634,578
94,2020-04-14,2435,673,614
94,2020-04-15,2479,694,649
94,2020-04-16,2455,720,690
94,2020-04-17,2454,740,710
94,2020-04-18,2433,758,732
94,2020-04-19,2439,766,742
94,2020-04-20,2447,780,775
94,2020-04-21,2457,790,805
94,2020-04-22,2349,801,830
94,2020-04-23,2340,814,840
94,2020-04-24,2250,818,862
94,2020-04-25,2229,834,876
94,2020-04-26,2235,836,887
94,2020-04-27,2215,840,909
94,2020-04-28,2160,845,928
94,2020-04-29,2157,848,940
94,2020-04-30,2115,850,953
94,2020-05-01,2118,853,961
94,2020-05-02,2106,862,967
94,2020-05-03,2096,866,970
94,2020-05-04,2051,871,980
94,2020-05-05,1998,874,991
95,2020-03-19,61,7,4
95,2020-03-20,96,20,8
95,2020-03-21,147,29,12
95,2020-03-22,215,40,19
95,2020-03-23,266,55,28
95,2020-03-24,284,76,38
95,2020-03-25,339,89,51
95,2020-03-26,398,96,66
95,2020-03-27,451,109,80
95,2020-03-28,483,117,92
95,2020-03-29,524,127,113
95,2020-03-30,589,140,127
95,2020-03-31,669,155,143
95,2020-04-01,701,162,156
95,2020-04-02,772,179,174
95,2020-04-03,821,195,200
95,2020-04-04,845,207,214
95,2020-04-05,853,214,219
95,2020-04-06,877,226,261
95,2020-04-07,913,242,285
95,2020-04-08,932,255,310
95,2020-04-09,982,283,326
95,2020-04-10,948,293,356
95,2020-04-11,968,308,367
95,2020-04-12,971,318,378
95,2020-04-13,975,322,388
95,2020-04-14,1008,329,400
95,2020-04-15,996,336,411
95,2020-04-16,997,341,428
95,2020-04-17,984,344,439
95,2020-04-18,973,349,456
95,2020-04-19,975,353,469
95,2020-04-20,989,358,483
95,2020-04-21,977,361,492
95,2020-04-22,1011,365,502
95,2020-04-23,1011,368,517
95,2020-04-24,998,372,532
95,2020-04-25,986,376,538
95,2020-04-26,983,377,543
95,2020-04-27,979,377,551
95,2020-04-28,982,380,569
95,2020-04-29,956,380,579
95,2020-04-30,935,380,584
95,2020-05-01,923,381,590
95,2020-05-02,918,381,595
95,2020-05-03,915,381,596
95,2020-05-04,916,384,608
95,2020-05-05,904,386,615
2A,2020-03-19,46,9,1
2A,2020-03-20,51,9,3
2A,2020-03-21,51,9,4
2A,2020-03-22,55,11,6
2A,2020-03-23,61,12,7
2A,2020-03-24,65,12,7
2A,2020-03-25,76,12,14
2A,2020-03-26,89,16,17
2A,2020-03-27,97,16,17
2A,2020-03-28,104,22,17
2A,2020-03-29,113,26,17
2A,2020-03-30,115,27,17
2A,2020-03-31,113,29,18
2A,2020-04-01,115,32,19
2A,2020-04-02,117,33,21
2A,2020-04-03,115,34,24
2A,2020-04-04,122,35,24
2A,2020-04-05,120,35,24
2A,2020-04-06,118,36,27
2A,2020-04-07,121,39,29
2A,2020-04-08,124,42,29
2A,2020-04-09,121,43,31
2A,2020-04-10,116,43,32
2A,2020-04-11,114,43,33
2A,2020-04-12,115,44,33
2A,2020-04-13,116,45,35
2A,2020-04-14,116,46,35
2A,2020-04-15,114,46,36
2A,2020-04-16,113,46,36
2A,2020-04-17,114,47,37
2A,2020-04-18,108,47,37
2A,2020-04-19,109,47,39
2A,2020-04-20,107,48,41
2A,2020-04-21,104,48,41
2A,2020-04-22,102,48,41
2A,2020-04-23,99,48,41
2A,2020-04-24,101,48,41
2A,2020-04-25,97,48,42
2A,2020-04-26,97,48,42
2A,2020-04-27,97,48,42
2A,2020-04-28,93,48,42
2A,2020-04-29,89,48,42
2A,2020-04-30,88,48,42
2A,2020-05-01,90,48,42
2A,2020-05-02,90,48,42
2A,2020-05-03,89,48,43
2A,2020-05-04,89,48,43
2A,2020-05-05,89,48,43
2B,2020-03-19,0,0,0
2B,2020-03-20,6,0,0
2B,2020-03-21,6,0,0
2B,2020-03-22,6,0,0
2B,2020-03-23,6,0,0
2B,2020-03-24,7,0,0
2B,2020-03-25,7,0,1
2B,2020-03-26,7,0,2
2B,2020-03-27,7,1,2
2B,2020-03-28,8,1,2
2B,2020-03-29,7,1,2
2B,2020-03-30,7,1,2
2B,2020-03-31,9,1,2
2B,2020-04-01,6,1,2
2B,2020-04-02,14,3,2
2B,2020-04-03,15,3,2
2B,2020-04-04,33,4,2
2B,2020-04-05,33,4,2
2B,2020-04-06,32,4,3
2B,2020-04-07,31,4,3
2B,2020-04-08,31,4,3
2B,2020-04-09,32,4,3
2B,2020-04-10,28,4,3
2B,2020-04-11,28,4,3
2B,2020-04-12,26,4,3
2B,2020-04-13,26,4,3
2B,2020-04-14,25,4,3
2B,2020-04-15,36,5,5
2B,2020-04-16,37,6,5
2B,2020-04-17,36,6,5
2B,2020-04-18,35,6,5
2B,2020-04-19,33,6,5
2B,2020-04-20,30,7,6
2B,2020-04-21,29,7,7
2B,2020-04-22,33,8,8
2B,2020-04-23,33,8,8
2B,2020-04-24,35,8,8
2B,2020-04-25,33,8,8
2B,2020-04-26,33,8,8
2B,2020-04-27,33,8,8
2B,2020-04-28,35,9,8
2B,2020-04-29,34,9,8
2B,2020-04-30,35,9,8
2B,2020-05-01,35,9,8
2B,2020-05-02,33,9,8
2B,2020-05-03,33,9,8
2B,2020-05-04,32,9,8
2B,2020-05-05,31,9,8
971,2020-03-19,0,0,0
971,2020-03-20,0,0,0
971,2020-03-21,0,0,0
971,2020-03-22,6,5,0
971,2020-03-23,6,5,0
971,2020-03-24,6,5,0
971,2020-03-25,6,5,0
971,2020-03-26,21,8,0
971,2020-03-27,29,15,1
971,2020-03-28,44,15,1
971,2020-03-29,44,15,2
971,2020-03-30,35,18,4
971,2020-03-31,37,20,5
971,2020-04-01,35,22,7
971,2020-04-02,41,26,7
971,2020-04-03,40,27,8
971,2020-04-04,42,29,8
971,2020-04-05,43,31,8
971,2020-04-06,47,31,8
971,2020-04-07,42,31,8
971,2020-04-08,41,32,10
971,2020-04-09,41,34,10
971,2020-04-10,41,37,10
971,2020-04-11,44,37,10
971,2020-04-12,45,37,10
971,2020-04-13,48,37,10
971,2020-04-14,48,37,10
971,2020-04-15,41,38,10
971,2020-04-16,39,38,10
971,2020-04-17,41,40,10
971,2020-04-18,37,40,11
971,2020-04-19,38,40,11
971,2020-04-20,36,40,12
971,2020-04-21,29,41,12
971,2020-04-22,31,41,13
971,2020-04-23,30,42,13
971,2020-04-24,29,42,14
971,2020-04-25,29,42,14
971,2020-04-26,30,43,14
971,2020-04-27,30,43,15
971,2020-04-28,30,43,15
971,2020-04-29,29,44,15
971,2020-04-30,27,44,17
971,2020-05-01,26,44,18
971,2020-05-02,26,44,18
971,2020-05-03,26,44,18
971,2020-05-04,26,44,18
971,2020-05-05,25,44,19
972,2020-03-19,1,0,0
972,2020-03-20,3,0,0
972,2020-03-21,3,0,0
972,2020-03-22,4,1,0
972,2020-03-23,4,1,0
972,2020-03-24,-2,3,0
972,2020-03-25,8,5,0
972,2020-03-26,15,9,0
972,2020-03-27,29,12,0
972,2020-03-28,38,12,0
972,2020-03-29,43,14,2
972,2020-03-30,44,15,2
972,2020-03-31,52,18,2
972,2020-04-01,50,19,3
972,2020-04-02,45,20,3
972,2020-04-03,42,20,3
972,2020-04-04,47,22,3
972,2020-04-05,50,24,3
972,2020-04-06,51,24,4
972,2020-04-07,48,24,4
972,2020-04-08,46,25,4
972,2020-04-09,44,25,5
972,2020-04-10,41,25,5
972,2020-04-11,40,25,5
972,2020-04-12,37,25,6
972,2020-04-13,38,26,6
972,2020-04-14,38,26,6
972,2020-04-15,37,26,6
972,2020-04-16,39,27,6
972,2020-04-17,37,27,6
972,2020-04-18,35,27,7
972,2020-04-19,35,27,7
972,2020-04-20,33,27,9
972,2020-04-21,34,27,13
972,2020-04-22,32,27,13
972,2020-04-23,32,27,14
972,2020-04-24,31,27,14
972,2020-04-25,31,27,14
972,2020-04-26,31,27,14
972,2020-04-27,31,27,14
972,2020-04-28,30,27,14
972,2020-04-29,30,27,14
972,2020-04-30,19,28,14
972,2020-05-01,19,28,14
972,2020-05-02,19,28,14
972,2020-05-03,19,28,14
972,2020-05-04,19,28,14
972,2020-05-05,18,28,14
973,2020-03-19,0,0,0
973,2020-03-20,0,0,0
973,2020-03-21,0,0,0
973,2020-03-22,0,0,0
973,2020-03-23,0,0,0
973,2020-03-24,0,0,0
973,2020-03-25,0,0,0
973,2020-03-26,0,0,0
973,2020-03-27,0,0,0
973,2020-03-28,0,0,0
973,2020-03-29,0,0,0
973,2020-03-30,0,0,0
973,2020-03-31,0,0,0
973,2020-04-01,5,0,0
973,2020-04-02,5,0,0
973,2020-04-03,7,1,0
973,2020-04-04,7,1,0
973,2020-04-05,7,1,0
973,2020-04-06,7,1,0
973,2020-04-07,7,1,0
973,2020-04-08,9,1,0
973,2020-04-09,9,1,0
973,2020-04-10,9,1,0
973,2020-04-11,9,1,0
973,2020-04-12,15,1,0
973,2020-04-13,15,1,0
973,2020-04-14,18,1,0
973,2020-04-15,20,1,0
973,2020-04-16,10,2,0
973,2020-04-17,10,3,0
973,2020-04-18,10,3,0
973,2020-04-19,7,3,0
973,2020-04-20,6,3,0
973,2020-04-21,5,3,1
973,2020-04-22,4,3,1
973,2020-04-23,5,3,1
973,2020-04-24,5,3,1
973,2020-04-25,4,3,1
973,2020-04-26,4,3,1
973,2020-04-27,4,3,1
973,2020-04-28,4,3,1
973,2020-04-29,4,3,1
973,2020-04-30,3,3,1
973,2020-05-01,5,3,1
973,2020-05-02,5,3,1
973,2020-05-03,5,3,1
973,2020-05-04,8,3,1
973,2020-05-05,8,3,1
974,2020-03-19,0,0,0
974,2020-03-20,0,0,0
974,2020-03-21,0,0,0
974,2020-03-22,0,0,0
974,2020-03-23,0,0,0
974,2020-03-24,1,1,0
974,2020-03-25,1,1,0
974,2020-03-26,1,1,0
974,2020-03-27,1,1,0
974,2020-03-28,13,2,0
974,2020-03-29,51,3,0
974,2020-03-30,54,4,0
974,2020-03-31,56,6,0
974,2020-04-01,53,6,0
974,2020-04-02,54,6,0
974,2020-04-03,53,6,0
974,2020-04-04,46,8,0
974,2020-04-05,44,8,0
974,2020-04-06,45,8,0
974,2020-04-07,37,8,0
974,2020-04-08,39,8,0
974,2020-04-09,36,9,0
974,2020-04-10,42,9,0
974,2020-04-11,30,9,0
974,2020-04-12,28,9,0
974,2020-04-13,28,9,0
974,2020-04-14,27,9,0
974,2020-04-15,23,9,0
974,2020-04-16,18,10,0
974,2020-04-17,16,10,0
974,2020-04-18,13,10,0
974,2020-04-19,16,10,0
974,2020-04-20,14,10,0
974,2020-04-21,13,10,0
974,2020-04-22,11,10,0
974,2020-04-23,9,10,0
974,2020-04-24,7,10,0
974,2020-04-25,6,10,0
974,2020-04-26,5,10,0
974,2020-04-27,5,10,0
974,2020-04-28,5,10,0
974,2020-04-29,3,10,0
974,2020-04-30,3,10,0
974,2020-05-01,3,10,0
974,2020-05-02,4,11,0
974,2020-05-03,3,11,0
974,2020-05-04,3,11,0
974,2020-05-05,4,11,0
976,2020-03-19,0,0,0
976,2020-03-20,0,0,0
976,2020-03-21,0,0,0
976,2020-03-22,0,0,0
976,2020-03-23,0,0,0
976,2020-03-24,0,0,0
976,2020-03-25,0,0,0
976,2020-03-26,0,0,0
976,2020-03-27,0,0,0
976,2020-03-28,0,0,0
976,2020-03-29,0,0,0
976,2020-03-30,0,0,0
976,2020-03-31,0,0,0
976,2020-04-01,0,0,0
976,2020-04-02,9,3,2
976,2020-04-03,18,3,2
976,2020-04-04,15,3,2
